688. netqlty 1.00, netp 0.5174, onep 0.4680, zerop 0.5320, randp 0.4971, kuperinp 0.4666, sxs 0
689. netqlty 1.00, netp 0.5167, onep 0.4688, zerop 0.5312, randp 0.4964, kuperinp 0.4673, sxs 0
690. netqlty 1.00, netp 0.5159, onep 0.4681, zerop 0.5319, randp 0.4971, kuperinp 0.4667, sxs 0
691. netqlty 1.00, netp 0.5152, onep 0.4689, zerop 0.5311, randp 0.4964, kuperinp 0.4660, sxs 0
692. netqlty 1.00, netp 0.5145, onep 0.4697, zerop 0.5303, randp 0.4971, kuperinp 0.4668, sxs 0
693. netqlty 1.00, netp 0.5152, onep 0.4704, zerop 0.5296, randp 0.4978, kuperinp 0.4675, sxs 1
694. netqlty 1.00, netp 0.5159, onep 0.4697, zerop 0.5303, randp 0.4971, kuperinp 0.4669, sxs 1
695. netqlty 1.00, netp 0.5151, onep 0.4691, zerop 0.5309, randp 0.4978, kuperinp 0.4676, sxs 0
696. netqlty 1.00, netp 0.5158, onep 0.4698, zerop 0.5302, randp 0.4986, kuperinp 0.4670, sxs 1
697. netqlty 0.83, netp 0.5165, onep 0.4706, zerop 0.5294, randp 0.4993, kuperinp 0.4677, sxs 1
698. netqlty 1.00, netp 0.5158, onep 0.4699, zerop 0.5301, randp 0.5000, kuperinp 0.4670, sxs 0
699. netqlty 1.00, netp 0.5165, onep 0.4692, zerop 0.5308, randp 0.5007, kuperinp 0.4678, sxs 1
700. netqlty 1.00, netp 0.5171, onep 0.4700, zerop 0.5300, randp 0.5000, kuperinp 0.4671, sxs 1
701. netqlty 1.00, netp 0.5164, onep 0.4693, zerop 0.5307, randp 0.4993, kuperinp 0.4665, sxs 0
702. netqlty 1.00, netp 0.5157, onep 0.4687, zerop 0.5313, randp 0.5000, kuperinp 0.4672, sxs 0
703. netqlty 1.00, netp 0.5149, onep 0.4694, zerop 0.5306, randp 0.5007, kuperinp 0.4666, sxs 0
704. netqlty 1.00, netp 0.5156, onep 0.4688, zerop 0.5312, randp 0.5000, kuperinp 0.4659, sxs 1
705. netqlty 1.00, netp 0.5163, onep 0.4681, zerop 0.5319, randp 0.5007, kuperinp 0.4667, sxs 1
706. netqlty 1.00, netp 0.5156, onep 0.4674, zerop 0.5326, randp 0.5000, kuperinp 0.4674, sxs 0
707. netqlty 1.00, netp 0.5149, onep 0.4668, zerop 0.5332, randp 0.5007, kuperinp 0.4682, sxs 0
708. netqlty 1.00, netp 0.5155, onep 0.4675, zerop 0.5325, randp 0.5000, kuperinp 0.4675, sxs 1
709. netqlty 1.00, netp 0.5148, onep 0.4683, zerop 0.5317, randp 0.4993, kuperinp 0.4683, sxs 0
710. netqlty 0.75, netp 0.5141, onep 0.4676, zerop 0.5324, randp 0.5000, kuperinp 0.4676, sxs 0
711. netqlty 1.00, netp 0.5148, onep 0.4669, zerop 0.5331, randp 0.5007, kuperinp 0.4684, sxs 1
712. netqlty 1.00, netp 0.5140, onep 0.4663, zerop 0.5337, randp 0.5014, kuperinp 0.4691, sxs 0
713. netqlty 1.00, netp 0.5147, onep 0.4656, zerop 0.5344, randp 0.5007, kuperinp 0.4698, sxs 1
714. netqlty 1.00, netp 0.5140, onep 0.4664, zerop 0.5336, randp 0.5014, kuperinp 0.4692, sxs 0
715. netqlty 1.00, netp 0.5133, onep 0.4657, zerop 0.5343, randp 0.5007, kuperinp 0.4685, sxs 0
716. netqlty 1.00, netp 0.5126, onep 0.4651, zerop 0.5349, randp 0.5014, kuperinp 0.4693, sxs 0
717. netqlty 1.00, netp 0.5132, onep 0.4658, zerop 0.5342, randp 0.5021, kuperinp 0.4686, sxs 1
718. netqlty 1.00, netp 0.5125, onep 0.4652, zerop 0.5348, randp 0.5014, kuperinp 0.4680, sxs 0
719. netqlty 1.00, netp 0.5132, onep 0.4659, zerop 0.5341, randp 0.5021, kuperinp 0.4673, sxs 1
720. netqlty 1.00, netp 0.5139, onep 0.4653, zerop 0.5347, randp 0.5014, kuperinp 0.4667, sxs 1
721. netqlty 1.00, netp 0.5146, onep 0.4660, zerop 0.5340, randp 0.5007, kuperinp 0.4660, sxs 1
722. netqlty 1.00, netp 0.5152, onep 0.4654, zerop 0.5346, randp 0.5014, kuperinp 0.4654, sxs 1
723. netqlty 1.00, netp 0.5145, onep 0.4647, zerop 0.5353, randp 0.5021, kuperinp 0.4661, sxs 0
724. netqlty 1.00, netp 0.5138, onep 0.4641, zerop 0.5359, randp 0.5028, kuperinp 0.4669, sxs 0
725. netqlty 1.00, netp 0.5131, onep 0.4634, zerop 0.5366, randp 0.5021, kuperinp 0.4676, sxs 0
726. netqlty 1.00, netp 0.5124, onep 0.4642, zerop 0.5358, randp 0.5014, kuperinp 0.4669, sxs 0
727. netqlty 1.00, netp 0.5117, onep 0.4649, zerop 0.5351, randp 0.5021, kuperinp 0.4677, sxs 0
728. netqlty 1.00, netp 0.5110, onep 0.4643, zerop 0.5357, randp 0.5027, kuperinp 0.4670, sxs 0
729. netqlty 1.00, netp 0.5117, onep 0.4636, zerop 0.5364, randp 0.5021, kuperinp 0.4678, sxs 1
730. netqlty 1.00, netp 0.5110, onep 0.4630, zerop 0.5370, randp 0.5014, kuperinp 0.4685, sxs 0
731. netqlty 1.00, netp 0.5116, onep 0.4624, zerop 0.5376, randp 0.5021, kuperinp 0.4692, sxs 1
732. netqlty 1.00, netp 0.5123, onep 0.4631, zerop 0.5369, randp 0.5014, kuperinp 0.4686, sxs 1
733. netqlty 1.00, netp 0.5130, onep 0.4638, zerop 0.5362, randp 0.5020, kuperinp 0.4693, sxs 1
734. netqlty 1.00, netp 0.5136, onep 0.4632, zerop 0.5368, randp 0.5014, kuperinp 0.4687, sxs 1
735. netqlty 1.00, netp 0.5143, onep 0.4639, zerop 0.5361, randp 0.5007, kuperinp 0.4680, sxs 1
736. netqlty 1.00, netp 0.5149, onep 0.4633, zerop 0.5367, randp 0.5014, kuperinp 0.4674, sxs 1
737. netqlty 1.00, netp 0.5156, onep 0.4640, zerop 0.5360, randp 0.5007, kuperinp 0.4668, sxs 1
738. netqlty 1.00, netp 0.5163, onep 0.4634, zerop 0.5366, randp 0.5000, kuperinp 0.4661, sxs 1
739. netqlty 1.00, netp 0.5156, onep 0.4641, zerop 0.5359, randp 0.4993, kuperinp 0.4655, sxs 0
740. netqlty 1.00, netp 0.5162, onep 0.4635, zerop 0.5365, randp 0.5000, kuperinp 0.4649, sxs 1
741. netqlty 1.00, netp 0.5155, onep 0.4629, zerop 0.5371, randp 0.4993, kuperinp 0.4656, sxs 0
742. netqlty 1.00, netp 0.5148, onep 0.4636, zerop 0.5364, randp 0.5000, kuperinp 0.4650, sxs 0
743. netqlty 1.00, netp 0.5155, onep 0.4630, zerop 0.5370, randp 0.4993, kuperinp 0.4643, sxs 1
744. netqlty 1.00, netp 0.5161, onep 0.4637, zerop 0.5363, randp 0.5000, kuperinp 0.4637, sxs 1
745. netqlty 1.00, netp 0.5168, onep 0.4631, zerop 0.5369, randp 0.4993, kuperinp 0.4631, sxs 1
746. netqlty 1.00, netp 0.5174, onep 0.4625, zerop 0.5375, randp 0.5000, kuperinp 0.4638, sxs 1
747. netqlty 1.00, netp 0.5181, onep 0.4632, zerop 0.5368, randp 0.5007, kuperinp 0.4632, sxs 1
748. netqlty 1.00, netp 0.5187, onep 0.4626, zerop 0.5374, randp 0.5013, kuperinp 0.4626, sxs 1
749. netqlty 1.00, netp 0.5180, onep 0.4619, zerop 0.5381, randp 0.5020, kuperinp 0.4633, sxs 0
750. netqlty 1.00, netp 0.5173, onep 0.4613, zerop 0.5387, randp 0.5027, kuperinp 0.4640, sxs 0
751. netqlty 1.00, netp 0.5166, onep 0.4607, zerop 0.5393, randp 0.5020, kuperinp 0.4647, sxs 0
752. netqlty 1.00, netp 0.5160, onep 0.4614, zerop 0.5386, randp 0.5013, kuperinp 0.4641, sxs 0
753. netqlty 1.00, netp 0.5166, onep 0.4622, zerop 0.5378, randp 0.5007, kuperinp 0.4648, sxs 1
754. netqlty 1.00, netp 0.5172, onep 0.4629, zerop 0.5371, randp 0.5013, kuperinp 0.4655, sxs 1
755. netqlty 1.00, netp 0.5166, onep 0.4623, zerop 0.5377, randp 0.5007, kuperinp 0.4649, sxs 0
756. netqlty 1.00, netp 0.5159, onep 0.4630, zerop 0.5370, randp 0.5000, kuperinp 0.4643, sxs 0
757. netqlty 1.00, netp 0.5152, onep 0.4624, zerop 0.5376, randp 0.5007, kuperinp 0.4637, sxs 0
758. netqlty 1.00, netp 0.5158, onep 0.4631, zerop 0.5369, randp 0.5000, kuperinp 0.4631, sxs 1
759. netqlty 1.00, netp 0.5152, onep 0.4625, zerop 0.5375, randp 0.5007, kuperinp 0.4625, sxs 0
760. netqlty 1.00, netp 0.5158, onep 0.4632, zerop 0.5368, randp 0.5000, kuperinp 0.4618, sxs 1
761. netqlty 1.00, netp 0.5164, onep 0.4625, zerop 0.5375, randp 0.5007, kuperinp 0.4612, sxs 1
762. netqlty 1.00, netp 0.5171, onep 0.4633, zerop 0.5367, randp 0.5013, kuperinp 0.4606, sxs 1
763. netqlty 1.00, netp 0.5177, onep 0.4626, zerop 0.5374, randp 0.5020, kuperinp 0.4600, sxs 1
764. netqlty 1.00, netp 0.5170, onep 0.4620, zerop 0.5380, randp 0.5013, kuperinp 0.4607, sxs 0
765. netqlty 1.00, netp 0.5176, onep 0.4614, zerop 0.5386, randp 0.5020, kuperinp 0.4614, sxs 1
766. netqlty 1.00, netp 0.5170, onep 0.4608, zerop 0.5392, randp 0.5026, kuperinp 0.4621, sxs 0
767. netqlty 1.00, netp 0.5163, onep 0.4615, zerop 0.5385, randp 0.5020, kuperinp 0.4615, sxs 0
768. netqlty 1.00, netp 0.5156, onep 0.4622, zerop 0.5378, randp 0.5026, kuperinp 0.4622, sxs 0
769. netqlty 1.00, netp 0.5150, onep 0.4616, zerop 0.5384, randp 0.5020, kuperinp 0.4616, sxs 0
770. netqlty 1.00, netp 0.5143, onep 0.4610, zerop 0.5390, randp 0.5013, kuperinp 0.4623, sxs 0
771. netqlty 1.00, netp 0.5136, onep 0.4604, zerop 0.5396, randp 0.5006, kuperinp 0.4630, sxs 0
772. netqlty 1.00, netp 0.5130, onep 0.4611, zerop 0.5389, randp 0.5000, kuperinp 0.4624, sxs 0
773. netqlty 1.00, netp 0.5136, onep 0.4618, zerop 0.5382, randp 0.4994, kuperinp 0.4631, sxs 1
774. netqlty 1.00, netp 0.5142, onep 0.4625, zerop 0.5375, randp 0.5000, kuperinp 0.4638, sxs 1
775. netqlty 1.00, netp 0.5148, onep 0.4632, zerop 0.5368, randp 0.4994, kuperinp 0.4645, sxs 1
776. netqlty 1.00, netp 0.5155, onep 0.4639, zerop 0.5361, randp 0.5000, kuperinp 0.4652, sxs 1
777. netqlty 1.00, netp 0.5148, onep 0.4633, zerop 0.5367, randp 0.5006, kuperinp 0.4646, sxs 0
778. netqlty 1.00, netp 0.5154, onep 0.4627, zerop 0.5373, randp 0.5000, kuperinp 0.4653, sxs 1
779. netqlty 1.00, netp 0.5160, onep 0.4621, zerop 0.5379, randp 0.4994, kuperinp 0.4660, sxs 1
780. netqlty 1.00, netp 0.5154, onep 0.4628, zerop 0.5372, randp 0.5000, kuperinp 0.4654, sxs 0
781. netqlty 1.00, netp 0.5160, onep 0.4635, zerop 0.5365, randp 0.5006, kuperinp 0.4661, sxs 1
782. netqlty 1.00, netp 0.5153, onep 0.4629, zerop 0.5371, randp 0.5013, kuperinp 0.4655, sxs 0
783. netqlty 1.00, netp 0.5147, onep 0.4636, zerop 0.5364, randp 0.5006, kuperinp 0.4649, sxs 0
784. netqlty 1.00, netp 0.5153, onep 0.4630, zerop 0.5370, randp 0.5013, kuperinp 0.4643, sxs 1
785. netqlty 1.00, netp 0.5146, onep 0.4637, zerop 0.5363, randp 0.5006, kuperinp 0.4637, sxs 0
786. netqlty 1.00, netp 0.5140, onep 0.4644, zerop 0.5356, randp 0.5000, kuperinp 0.4644, sxs 0
787. netqlty 1.00, netp 0.5133, onep 0.4651, zerop 0.5349, randp 0.5006, kuperinp 0.4651, sxs 0
788. netqlty 0.83, netp 0.5140, onep 0.4657, zerop 0.5343, randp 0.5000, kuperinp 0.4657, sxs 1
789. netqlty 1.00, netp 0.5133, onep 0.4651, zerop 0.5349, randp 0.4994, kuperinp 0.4651, sxs 0
790. netqlty 1.00, netp 0.5139, onep 0.4646, zerop 0.5354, randp 0.4987, kuperinp 0.4658, sxs 1
791. netqlty 1.00, netp 0.5145, onep 0.4652, zerop 0.5348, randp 0.4981, kuperinp 0.4652, sxs 1
792. netqlty 1.00, netp 0.5152, onep 0.4659, zerop 0.5341, randp 0.4987, kuperinp 0.4659, sxs 1
793. netqlty 1.00, netp 0.5145, onep 0.4653, zerop 0.5347, randp 0.4994, kuperinp 0.4653, sxs 0
794. netqlty 1.00, netp 0.5139, onep 0.4647, zerop 0.5353, randp 0.5000, kuperinp 0.4660, sxs 0
795. netqlty 1.00, netp 0.5145, onep 0.4654, zerop 0.5346, randp 0.5006, kuperinp 0.4654, sxs 1
796. netqlty 1.00, netp 0.5138, onep 0.4648, zerop 0.5352, randp 0.5000, kuperinp 0.4648, sxs 0
797. netqlty 1.00, netp 0.5144, onep 0.4642, zerop 0.5358, randp 0.4994, kuperinp 0.4655, sxs 1
798. netqlty 1.00, netp 0.5138, onep 0.4649, zerop 0.5351, randp 0.4987, kuperinp 0.4649, sxs 0
799. netqlty 1.00, netp 0.5131, onep 0.4656, zerop 0.5344, randp 0.4981, kuperinp 0.4656, sxs 0
800. netqlty 1.00, netp 0.5138, onep 0.4650, zerop 0.5350, randp 0.4975, kuperinp 0.4650, sxs 1
801. netqlty 1.00, netp 0.5144, onep 0.4644, zerop 0.5356, randp 0.4981, kuperinp 0.4657, sxs 1
802. netqlty 1.00, netp 0.5137, onep 0.4638, zerop 0.5362, randp 0.4975, kuperinp 0.4663, sxs 0
803. netqlty 1.00, netp 0.5143, onep 0.4645, zerop 0.5355, randp 0.4981, kuperinp 0.4658, sxs 1
804. netqlty 1.00, netp 0.5137, onep 0.4639, zerop 0.5361, randp 0.4988, kuperinp 0.4652, sxs 0
805. netqlty 1.00, netp 0.5130, onep 0.4634, zerop 0.5366, randp 0.4994, kuperinp 0.4658, sxs 0
806. netqlty 1.00, netp 0.5136, onep 0.4628, zerop 0.5372, randp 0.4988, kuperinp 0.4665, sxs 1
807. netqlty 1.00, netp 0.5130, onep 0.4622, zerop 0.5378, randp 0.4994, kuperinp 0.4672, sxs 0
808. netqlty 1.00, netp 0.5136, onep 0.4629, zerop 0.5371, randp 0.4988, kuperinp 0.4666, sxs 1
809. netqlty 1.00, netp 0.5130, onep 0.4635, zerop 0.5365, randp 0.4994, kuperinp 0.4672, sxs 0
810. netqlty 1.00, netp 0.5136, onep 0.4642, zerop 0.5358, randp 0.4988, kuperinp 0.4679, sxs 1
811. netqlty 0.75, netp 0.5129, onep 0.4636, zerop 0.5364, randp 0.4994, kuperinp 0.4673, sxs 0
812. netqlty 1.00, netp 0.5123, onep 0.4631, zerop 0.5369, randp 0.4988, kuperinp 0.4680, sxs 0
813. netqlty 1.00, netp 0.5129, onep 0.4637, zerop 0.5363, randp 0.4982, kuperinp 0.4674, sxs 1
814. netqlty 1.00, netp 0.5135, onep 0.4644, zerop 0.5356, randp 0.4988, kuperinp 0.4681, sxs 1
815. netqlty 1.00, netp 0.5141, onep 0.4650, zerop 0.5350, randp 0.4982, kuperinp 0.4687, sxs 1
816. netqlty 1.00, netp 0.5135, onep 0.4645, zerop 0.5355, randp 0.4988, kuperinp 0.4681, sxs 0
817. netqlty 1.00, netp 0.5141, onep 0.4639, zerop 0.5361, randp 0.4982, kuperinp 0.4688, sxs 1
818. netqlty 1.00, netp 0.5134, onep 0.4633, zerop 0.5367, randp 0.4988, kuperinp 0.4694, sxs 0
819. netqlty 1.00, netp 0.5128, onep 0.4628, zerop 0.5372, randp 0.4982, kuperinp 0.4701, sxs 0
820. netqlty 1.00, netp 0.5134, onep 0.4622, zerop 0.5378, randp 0.4988, kuperinp 0.4707, sxs 1
821. netqlty 1.00, netp 0.5140, onep 0.4629, zerop 0.5371, randp 0.4994, kuperinp 0.4702, sxs 1
822. netqlty 1.00, netp 0.5134, onep 0.4623, zerop 0.5377, randp 0.4988, kuperinp 0.4696, sxs 0
823. netqlty 1.00, netp 0.5128, onep 0.4629, zerop 0.5371, randp 0.4982, kuperinp 0.4690, sxs 0
824. netqlty 1.00, netp 0.5121, onep 0.4636, zerop 0.5364, randp 0.4976, kuperinp 0.4697, sxs 0
825. netqlty 1.00, netp 0.5115, onep 0.4630, zerop 0.5370, randp 0.4982, kuperinp 0.4691, sxs 0
826. netqlty 1.00, netp 0.5121, onep 0.4625, zerop 0.5375, randp 0.4988, kuperinp 0.4697, sxs 1
827. netqlty 0.67, netp 0.5127, onep 0.4619, zerop 0.5381, randp 0.4982, kuperinp 0.4704, sxs 1
828. netqlty 1.00, netp 0.5133, onep 0.4614, zerop 0.5386, randp 0.4976, kuperinp 0.4710, sxs 1
829. netqlty 1.00, netp 0.5139, onep 0.4608, zerop 0.5392, randp 0.4982, kuperinp 0.4717, sxs 1
830. netqlty 1.00, netp 0.5133, onep 0.4614, zerop 0.5386, randp 0.4988, kuperinp 0.4711, sxs 0
831. netqlty 1.00, netp 0.5126, onep 0.4609, zerop 0.5391, randp 0.4994, kuperinp 0.4705, sxs 0
832. netqlty 1.00, netp 0.5132, onep 0.4615, zerop 0.5385, randp 0.4988, kuperinp 0.4700, sxs 1
833. netqlty 1.00, netp 0.5138, onep 0.4610, zerop 0.5390, randp 0.4994, kuperinp 0.4694, sxs 1
834. netqlty 1.00, netp 0.5132, onep 0.4604, zerop 0.5396, randp 0.4988, kuperinp 0.4700, sxs 0
835. netqlty 1.00, netp 0.5126, onep 0.4611, zerop 0.5389, randp 0.4994, kuperinp 0.4695, sxs 0
836. netqlty 1.00, netp 0.5120, onep 0.4617, zerop 0.5383, randp 0.4988, kuperinp 0.4701, sxs 0
837. netqlty 1.00, netp 0.5114, onep 0.4612, zerop 0.5388, randp 0.4982, kuperinp 0.4695, sxs 0
838. netqlty 1.00, netp 0.5119, onep 0.4618, zerop 0.5382, randp 0.4976, kuperinp 0.4690, sxs 1
839. netqlty 1.00, netp 0.5125, onep 0.4613, zerop 0.5387, randp 0.4982, kuperinp 0.4684, sxs 1
840. netqlty 1.00, netp 0.5119, onep 0.4619, zerop 0.5381, randp 0.4976, kuperinp 0.4679, sxs 0
841. netqlty 1.00, netp 0.5125, onep 0.4614, zerop 0.5386, randp 0.4982, kuperinp 0.4673, sxs 1
842. netqlty 1.00, netp 0.5131, onep 0.4620, zerop 0.5380, randp 0.4988, kuperinp 0.4667, sxs 1
843. netqlty 1.00, netp 0.5136, onep 0.4614, zerop 0.5386, randp 0.4982, kuperinp 0.4662, sxs 1
844. netqlty 1.00, netp 0.5130, onep 0.4609, zerop 0.5391, randp 0.4988, kuperinp 0.4668, sxs 0
845. netqlty 1.00, netp 0.5124, onep 0.4615, zerop 0.5385, randp 0.4994, kuperinp 0.4663, sxs 0
846. netqlty 1.00, netp 0.5118, onep 0.4622, zerop 0.5378, randp 0.5000, kuperinp 0.4669, sxs 0
847. netqlty 1.00, netp 0.5112, onep 0.4628, zerop 0.5372, randp 0.5006, kuperinp 0.4675, sxs 0
848. netqlty 1.00, netp 0.5106, onep 0.4623, zerop 0.5377, randp 0.5012, kuperinp 0.4670, sxs 0
849. netqlty 0.80, netp 0.5112, onep 0.4617, zerop 0.5383, randp 0.5018, kuperinp 0.4676, sxs 1
850. netqlty 1.00, netp 0.5106, onep 0.4624, zerop 0.5376, randp 0.5012, kuperinp 0.4671, sxs 0
851. netqlty 1.00, netp 0.5112, onep 0.4630, zerop 0.5370, randp 0.5006, kuperinp 0.4677, sxs 1
852. netqlty 1.00, netp 0.5117, onep 0.4624, zerop 0.5376, randp 0.5012, kuperinp 0.4671, sxs 1
853. netqlty 1.00, netp 0.5123, onep 0.4619, zerop 0.5381, randp 0.5018, kuperinp 0.4678, sxs 1
854. netqlty 1.00, netp 0.5129, onep 0.4625, zerop 0.5375, randp 0.5023, kuperinp 0.4672, sxs 1
855. netqlty 1.00, netp 0.5123, onep 0.4620, zerop 0.5380, randp 0.5029, kuperinp 0.4667, sxs 0
856. netqlty 1.00, netp 0.5117, onep 0.4626, zerop 0.5374, randp 0.5035, kuperinp 0.4661, sxs 0
857. netqlty 1.00, netp 0.5123, onep 0.4621, zerop 0.5379, randp 0.5029, kuperinp 0.4656, sxs 1
858. netqlty 1.00, netp 0.5128, onep 0.4627, zerop 0.5373, randp 0.5035, kuperinp 0.4650, sxs 1
859. netqlty 1.00, netp 0.5122, onep 0.4633, zerop 0.5367, randp 0.5029, kuperinp 0.4657, sxs 0
860. netqlty 1.00, netp 0.5128, onep 0.4640, zerop 0.5360, randp 0.5023, kuperinp 0.4663, sxs 1
861. netqlty 1.00, netp 0.5122, onep 0.4634, zerop 0.5366, randp 0.5017, kuperinp 0.4657, sxs 0
862. netqlty 1.00, netp 0.5116, onep 0.4629, zerop 0.5371, randp 0.5023, kuperinp 0.4664, sxs 0
863. netqlty 1.00, netp 0.5110, onep 0.4635, zerop 0.5365, randp 0.5017, kuperinp 0.4658, sxs 0
864. netqlty 1.00, netp 0.5116, onep 0.4630, zerop 0.5370, randp 0.5012, kuperinp 0.4653, sxs 1
865. netqlty 1.00, netp 0.5110, onep 0.4624, zerop 0.5376, randp 0.5006, kuperinp 0.4659, sxs 0
866. netqlty 1.00, netp 0.5104, onep 0.4619, zerop 0.5381, randp 0.5000, kuperinp 0.4665, sxs 0
867. netqlty 1.00, netp 0.5110, onep 0.4625, zerop 0.5375, randp 0.4994, kuperinp 0.4660, sxs 1
868. netqlty 1.00, netp 0.5115, onep 0.4631, zerop 0.5369, randp 0.4988, kuperinp 0.4666, sxs 1
869. netqlty 1.00, netp 0.5121, onep 0.4638, zerop 0.5362, randp 0.4994, kuperinp 0.4672, sxs 1
870. netqlty 1.00, netp 0.5115, onep 0.4632, zerop 0.5368, randp 0.5000, kuperinp 0.4667, sxs 0
871. netqlty 1.00, netp 0.5121, onep 0.4638, zerop 0.5362, randp 0.5006, kuperinp 0.4661, sxs 1
872. netqlty 1.00, netp 0.5126, onep 0.4644, zerop 0.5356, randp 0.5000, kuperinp 0.4667, sxs 1
873. netqlty 1.00, netp 0.5132, onep 0.4651, zerop 0.5349, randp 0.5006, kuperinp 0.4674, sxs 1
874. netqlty 1.00, netp 0.5126, onep 0.4645, zerop 0.5355, randp 0.5011, kuperinp 0.4668, sxs 0
875. netqlty 1.00, netp 0.5120, onep 0.4651, zerop 0.5349, randp 0.5006, kuperinp 0.4663, sxs 0
876. netqlty 1.00, netp 0.5126, onep 0.4658, zerop 0.5342, randp 0.5011, kuperinp 0.4669, sxs 1
877. netqlty 1.00, netp 0.5131, onep 0.4664, zerop 0.5336, randp 0.5017, kuperinp 0.4675, sxs 1
878. netqlty 1.00, netp 0.5137, onep 0.4658, zerop 0.5342, randp 0.5011, kuperinp 0.4670, sxs 1
879. netqlty 1.00, netp 0.5142, onep 0.4664, zerop 0.5336, randp 0.5017, kuperinp 0.4664, sxs 1
880. netqlty 1.00, netp 0.5148, onep 0.4670, zerop 0.5330, randp 0.5023, kuperinp 0.4670, sxs 1
881. netqlty 1.00, netp 0.5142, onep 0.4665, zerop 0.5335, randp 0.5028, kuperinp 0.4665, sxs 0
882. netqlty 1.00, netp 0.5147, onep 0.4671, zerop 0.5329, randp 0.5023, kuperinp 0.4660, sxs 1
883. netqlty 1.00, netp 0.5142, onep 0.4666, zerop 0.5334, randp 0.5028, kuperinp 0.4655, sxs 0
884. netqlty 1.00, netp 0.5136, onep 0.4661, zerop 0.5339, randp 0.5023, kuperinp 0.4661, sxs 0
885. netqlty 1.00, netp 0.5130, onep 0.4667, zerop 0.5333, randp 0.5017, kuperinp 0.4655, sxs 0
886. netqlty 0.83, netp 0.5135, onep 0.4661, zerop 0.5339, randp 0.5023, kuperinp 0.4650, sxs 1
887. netqlty 1.00, netp 0.5141, onep 0.4667, zerop 0.5333, randp 0.5028, kuperinp 0.4645, sxs 1
888. netqlty 1.00, netp 0.5146, onep 0.4662, zerop 0.5338, randp 0.5034, kuperinp 0.4640, sxs 1
889. netqlty 1.00, netp 0.5141, onep 0.4657, zerop 0.5343, randp 0.5039, kuperinp 0.4646, sxs 0
890. netqlty 1.00, netp 0.5146, onep 0.4663, zerop 0.5337, randp 0.5045, kuperinp 0.4640, sxs 1
891. netqlty 1.00, netp 0.5152, onep 0.4658, zerop 0.5342, randp 0.5039, kuperinp 0.4635, sxs 1
892. netqlty 1.00, netp 0.5157, onep 0.4664, zerop 0.5336, randp 0.5034, kuperinp 0.4630, sxs 1
893. netqlty 1.00, netp 0.5151, onep 0.4670, zerop 0.5330, randp 0.5028, kuperinp 0.4636, sxs 0
894. netqlty 1.00, netp 0.5145, onep 0.4664, zerop 0.5336, randp 0.5034, kuperinp 0.4631, sxs 0
895. netqlty 1.00, netp 0.5140, onep 0.4659, zerop 0.5341, randp 0.5028, kuperinp 0.4637, sxs 0
896. netqlty 0.75, netp 0.5134, onep 0.4665, zerop 0.5335, randp 0.5022, kuperinp 0.4632, sxs 0
897. netqlty 1.00, netp 0.5139, onep 0.4660, zerop 0.5340, randp 0.5017, kuperinp 0.4627, sxs 1
898. netqlty 1.00, netp 0.5134, onep 0.4666, zerop 0.5334, randp 0.5011, kuperinp 0.4621, sxs 0
899. netqlty 1.00, netp 0.5139, onep 0.4661, zerop 0.5339, randp 0.5017, kuperinp 0.4616, sxs 1
900. netqlty 1.00, netp 0.5144, onep 0.4667, zerop 0.5333, randp 0.5011, kuperinp 0.4611, sxs 1
901. netqlty 1.00, netp 0.5139, onep 0.4673, zerop 0.5327, randp 0.5006, kuperinp 0.4617, sxs 0
902. netqlty 1.00, netp 0.5144, onep 0.4667, zerop 0.5333, randp 0.5000, kuperinp 0.4612, sxs 1
903. netqlty 1.00, netp 0.5150, onep 0.4662, zerop 0.5338, randp 0.4994, kuperinp 0.4618, sxs 1
904. netqlty 1.00, netp 0.5144, onep 0.4657, zerop 0.5343, randp 0.4989, kuperinp 0.4624, sxs 0
905. netqlty 1.00, netp 0.5138, onep 0.4663, zerop 0.5337, randp 0.4994, kuperinp 0.4619, sxs 0
906. netqlty 1.00, netp 0.5132, onep 0.4669, zerop 0.5331, randp 0.4989, kuperinp 0.4625, sxs 0
907. netqlty 1.00, netp 0.5127, onep 0.4664, zerop 0.5336, randp 0.4994, kuperinp 0.4620, sxs 0
908. netqlty 1.00, netp 0.5121, onep 0.4670, zerop 0.5330, randp 0.4989, kuperinp 0.4615, sxs 0
909. netqlty 1.00, netp 0.5127, onep 0.4675, zerop 0.5325, randp 0.4983, kuperinp 0.4620, sxs 1
910. netqlty 1.00, netp 0.5121, onep 0.4670, zerop 0.5330, randp 0.4978, kuperinp 0.4615, sxs 0
911. netqlty 1.00, netp 0.5126, onep 0.4676, zerop 0.5324, randp 0.4973, kuperinp 0.4610, sxs 1
912. netqlty 1.00, netp 0.5132, onep 0.4682, zerop 0.5318, randp 0.4978, kuperinp 0.4616, sxs 1
913. netqlty 1.00, netp 0.5137, onep 0.4677, zerop 0.5323, randp 0.4984, kuperinp 0.4611, sxs 1
914. netqlty 1.00, netp 0.5131, onep 0.4672, zerop 0.5328, randp 0.4989, kuperinp 0.4617, sxs 0
915. netqlty 1.00, netp 0.5137, onep 0.4678, zerop 0.5322, randp 0.4984, kuperinp 0.4612, sxs 1
916. netqlty 1.00, netp 0.5142, onep 0.4683, zerop 0.5317, randp 0.4978, kuperinp 0.4618, sxs 1
